dataProcessID,dataSourceID,dataProcess,batchGroup,subjectArea,objectSchema,objectName,dataProcessPathOrProcedure,partitionBy,piiColumns,primaryKeyColumns,projectIdColumn,isIncremental,isOptimize,zOrderColumns,silverJulianDateColumns,silverIsSnapshot,silverSnapshotPeriod,watermarkColumn,watermarkValue,lastExecutionTimestamp,description,isEnabled,isTestPromoteEnvironment,isProdPromoteEnvironment
871,NULL,gold,daily,ineight_document,ineight_document,fact_submittals,300_silver_to_gold/ineight_document/silver_to_gold_fact_submittals,NULL,NULL,fact_submittals_key,project_number,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 09:26:55.000,2026-07-22 04:26:55.000,Fact table that contains details of document submittals,1,1,1
591,NULL,gold,daily,cosential,cosential_v,fact_opportunity_current_v,300_silver_to_gold/cosential/silver_to_gold_vw_fact_opportunity_current,NULL,NULL,NULL,opportunity_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:42:13.000,2026-07-22 09:42:13.000,"Current view, or view of the last export date, of the fact opportunity table",1,1,1
754,436,silver,daily,NULL,silver_zipcodes,Zipcode_Update_Standard,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-05 21:13:17.000,2026-07-06 04:13:17.000,NULL,1,1,1
840,NULL,gold,daily,safety,safety,dim_org_project_bu,300_silver_to_gold/safety/silver_to_gold_dim_org_project_bu,NULL,NULL,dim_org_project_bu_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 01:42:12.000,2026-07-22 08:42:12.000,"View ",1,1,1
841,NULL,gold,daily,safety,safety_v,dim_org_project_bu_safety_v,300_silver_to_gold/safety/silver_to_gold_vw_dim_org_project_bu_safety,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,"Org hierarchy, projects and cost centers with specific fields for Safety Corporate dashboard",1,1,1
872,NULL,gold,daily,project_management,project_management,fact_current_plan_detail,300_silver_to_gold/project_management/silver_to_gold_fact_current_plan_detail,NULL,NULL,fact_current_plan_detail_key,project_number,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 09:06:54.000,2026-07-22 04:06:54.000,"Plan detail for open plan costs and quantities at the timecard level, with estimated cost, not yet posted to CONTROL-Actuals",1,1,1
873,NULL,gold,daily,project_management,project_management,fact_current_plan_summary,300_silver_to_gold/project_management/silver_to_gold_fact_current_plan_summary,NULL,NULL,fact_current_plan_summary_key,project_number,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 09:10:56.000,2026-07-22 04:10:56.000,"Plan summary for open plan costs and quantities, not yet posted to CONTROL-Actuals",1,1,1
874,NULL,gold,daily,project_management_v,project_management_v,fact_current_plan_actuals_detail_v,300_silver_to_gold/project_management/silver_to_gold_vw_fact_current_plan_actuals_detail_v,NULL,NULL,"project_number, wbs_phase_code, date_key, cost_type",project_number,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:56:40.000,2026-07-22 09:56:41.000,"View for time cards cost data, unpivoted by cost type, for timecards not yet posted to fact_actuals AND for actuals.",1,1,1
875,NULL,gold,daily,project_management_v,project_management_v,fact_current_plan_actuals_summary_v,300_silver_to_gold/project_management/silver_to_gold_vw_fact_current_plan_actuals_summary_v,NULL,NULL,"project_number, wbs_phase_code, date_key",project_number,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:56:40.000,2026-07-22 09:56:41.000,"View for time cards at cost category level, for timecards not posted to CONTROL fact_actuals yet and for actuals",1,1,1
876,NULL,gold,daily,project_management_v,project_management_v,fact_current_project_forecast_detail_v,300_silver_to_gold/project_management/silver_to_gold_vw_fact_current_project_forecast_detail_v,NULL,NULL,"project_number, wbs_phase_code, cost_type",project_number,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,View for current project forecast unpivoted by cost type.,1,1,1
877,NULL,gold,daily,operation_financials,operation_financials,scanman_workbench,300_silver_to_gold/operation_financials/silver_to_gold_vw_scanman_workbench_v,NULL,NULL,NULL,scanman_invoice_uuid,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,This is a view of scanman worklist from e1 tables,1,1,1
878,NULL,gold,daily,operation_financials,operation_financials,statement_of_operations_report_aa,300_silver_to_gold/operation_financials/silver_to_gold_vw_statement_of_operations_v,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,statement of operations rollup for all the groups,1,1,1
879,NULL,gold,daily,operation_financials,operation_financials,statement_of_operations_report_ba,300_silver_to_gold/operation_financials/silver_to_gold_vw_statement_of_operations_ba_v,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,statement of operations rollup for all the groups,1,1,1
881,500,silver,daily,NULL,silver_e1,FFZPS30T,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:10:57.000,2026-07-22 06:10:57.000,scanman invoice,1,1,1
882,499,silver,daily,NULL,silver_e1,FFZPS302,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:10:57.000,2026-07-22 06:10:57.000,scanman invoice,1,1,1
883,498,silver,daily,NULL,silver_e1,FFZPS300,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:10:57.000,2026-07-22 06:10:57.000,scanman invoice,1,1,1
884,504,silver,daily,NULL,silver_ineight,vwComplianceTemplateData,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 08:00:10.000,2026-07-22 03:00:09.000,Compliance form template data,1,1,1
885,503,silver,daily,NULL,silver_ineight,qry_complianceobsoleteuseremail,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 08:00:10.000,2026-07-22 03:00:09.000,query to get email addresses for inactive compliance users,1,1,1
886,502,silver,daily,NULL,silver_safety,Safety_STCKY_Buckets,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:38:26.000,2026-07-22 05:38:26.000,Safety STCKY bucket categories,1,1,1
887,501,silver,daily,NULL,silver_safety,Safety_InjuryCauseHierarchy,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:38:26.000,2026-07-22 05:38:26.000,Safety injury cause hierarchy,1,1,1
928,505,silver,daily,NULL,silver_e1,F0092,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:10:57.000,2026-07-22 06:10:57.000,scanman invoice,1,1,1
929,524,silver,conformed-001,NULL,silver_e1,F5144,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"G7VERS, G7MCU, G7SBL, G7SBLT, G7DEF, G7TYRE",G7MCU,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:08:18.000,2026-07-22 06:08:18.000,actual and projected costs/revenue are recognized,1,1,1
930,523,silver,conformed-001,NULL,silver_e1,F060116,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,YAALPH,YAAN8,YAHMCU,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:08:18.000,2026-07-22 06:08:18.000,NULL,1,1,1
931,522,silver,conformed-001,NULL,silver_e1,F0401,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,A6AN8,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:08:18.000,2026-07-22 06:08:18.000,Supplier Master,1,1,1
932,521,silver,conformed-001,NULL,silver_e1,F0150,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"MAOSTP, MAPA8, MAAN8",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:08:18.000,2026-07-22 06:08:18.000,Employee Master Information,1,1,1
933,520,silver,conformed-001,NULL,silver_e1,F0116,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,"ALADD1, ALADD2, ALADD3","ALAN8, ALEFTB",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:08:18.000,2026-07-22 06:08:18.000,Address Book Master effective dated - stores actual address of record in Address Book Master over time,1,1,1
934,519,silver,conformed-001,NULL,silver_e1,F0115,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,"WPPH1, WPAR1","WPAN8, WPIDLN, WPCNLN, WPRCK7",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:08:18.000,2026-07-22 06:08:18.000,"Address book - phone numbers for all subcontractors, owners, vendors, employees, job sites",1,1,1
935,518,silver,conformed-001,NULL,silver_e1,F0111,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,"WWMLNM, WWALPH, WWDC, WWGNNM, WWSRNM, WWMLN1, WWALP1, WWNICK, WWDDATE, WWDMON, WWDYR","WWAN8, WWIDLN",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:08:18.000,2026-07-22 06:08:18.000,Secondary master files,1,1,1
936,517,silver,conformed-001,NULL,silver_e1,F0101,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,"ABALPH, ABDC, ABTAX, ABTX2",NULL,ABMCU,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:08:18.000,2026-07-22 06:08:18.000,"Address book for all subcontractors, owners, vendors, employees, job sites",1,1,1
596,NULL,gold,daily,equipment,equipment,dim_equipment_rate_group,300_silver_to_gold/equipment/silver_to_gold_dim_equipment_rate_group,NULL,NULL,dim_equipment_rate_group_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,A dimension table that stores equipment rate groups.,1,1,1
597,NULL,gold,daily,equipment,equipment,dim_equipment_status,300_silver_to_gold/equipment/silver_to_gold_dim_equipment_status,NULL,NULL,dim_equipment_status_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,"Dim_equipment_status is a dimension table that stores equipment statuses over time, starting at 1/1/2018.",1,1,1
598,NULL,gold,daily,equipment,equipment,fact_equipment_site_rate_integration_log,300_silver_to_gold/equipment/silver_to_gold_fact_equipment_site_rate_integration_log,NULL,NULL,fact_equipment_site_rate_integration_log_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,Fact table storing equipment rates by site.,1,1,1
599,NULL,gold,daily,equipment,equipment_secured_v,fact_equipment_site_rates_ineight_current_v,300_silver_to_gold/equipment/silver_to_gold_vw_fact_equipment_site_rates_ineight_current_v,NULL,NULL,NULL,project_number,0,0,NULL,NULL,NULL,NULL,NULL,2026-07-22 02:42:13.000,2026-07-22 09:42:13.000,Equipment Services view for standby rates integration log,1,1,1
600,355,silver,daily,NULL,silver_ineight,vwCoreProjectUserRole,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,InEight Project User Roles,1,1,1
813,473,silver,daily,NULL,silver_ineight,vwPlanProjectComponent,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2025-11-17 06:45:28.000,2025-11-17 02:45:28.000,NULL,0,0,0
601,354,silver,daily,NULL,silver_ineight,vwCoreEmployee,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,"DoubleTimeFactor,DoubleTimeRate,OverTimeFactor,OverTimeRate,StraightTimeRate",EmployeeId,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,InEight Employee IDs and Employee Numbers,1,1,1
620,NULL,gold,daily,cosential,cosential,dim_cosential_states,300_silver_to_gold/cosential/silver_to_gold_dim_cosential_states,NULL,NULL,dim_cosential_state_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,This is the state dimension for Cosential which has state id and state name,1,1,1
621,NULL,gold,daily,cosential,cosential,dim_project_consultants,300_silver_to_gold/cosential/silver_to_gold_dim_project_consultants,NULL,NULL,dim_project_consultants_key,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,This table has all the consultants for a project,1,1,1
622,NULL,gold,daily,cosential,cosential,dim_project_consultants_contacts,300_silver_to_gold/cosential/silver_to_gold_dim_project_consultants_contacts,NULL,NULL,dim_project_consultants_contacts_key,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,This table has all the consultants contacts for a project,1,1,1
623,NULL,gold,daily,cosential,cosential,dim_project_descriptions,300_silver_to_gold/cosential/silver_to_gold_dim_project_descriptions,NULL,NULL,dim_project_descriptions_key,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,This table has descriptions on various levels for a project,1,1,1
624,NULL,gold,daily,cosential,cosential,dim_project_owner_client,300_silver_to_gold/cosential/silver_to_gold_dim_project_owner_client,NULL,NULL,dim_project_owner_client_key,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,owners and clients for a project,1,1,1
625,NULL,gold,daily,cosential,cosential,dim_project_owner_client_contacts,300_silver_to_gold/cosential/silver_to_gold_dim_project_owner_client_contacts,NULL,NULL,dim_project_owner_client_contacts_key,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,owners and clients contacts for a project,1,1,1
627,NULL,gold,daily,cosential,cosential,dim_service_types,300_silver_to_gold/cosential/silver_to_gold_dim_service_types,NULL,NULL,dim_service_types_key,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,This table has service type names for a project,1,1,1
626,NULL,gold,daily,cosential,cosential,dim_project_reference_testimonials,300_silver_to_gold/cosential/silver_to_gold_dim_project_reference_testimonials,NULL,NULL,dim_project_reference_testimonials_key,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,This table has reference testimonial details for a project,1,1,1
628,NULL,gold,daily,safety,safety,dim_ineight_role,300_silver_to_gold/safety/silver_to_gold_dim_role,NULL,NULL,dim_ineight_role_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Different roles for compliance safety data,1,1,1
824,NULL,gold,daily,safety,safety_v,fact_labor_hours_by_project_monthly_v,300_silver_to_gold/safety/silver_to_gold_vw_fact_labor_hours_by_project_monthly,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,Summarized weekly labor hours by project for use in Safety dashboard,1,1,1
825,NULL,gold,daily,safety,safety_v,fact_subcontractor_labor_hours_by_project_monthly_v,300_silver_to_gold/safety/silver_to_gold_vw_fact_subcontractor_labor_hours_by_project_monthly,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,Summarized subcontractor labor hours by project for use in Safety dashboard,1,1,1
922,NULL,gold,daily,compliance,compliance,bridge_vendor_eval_evaluator,300_silver_to_gold/compliance/silver_to_gold_bridge_vendor_eval_evaluator,NULL,NULL,bridge_vendor_eval_evaluator_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,Bridge table to relate evaluators to a vendor evaluation,1,1,1
923,NULL,gold,daily,compliance,compliance,bridge_vendor_eval_work_package,300_silver_to_gold/compliance/silver_to_gold_bridge_vendor_eval_work_package,NULL,NULL,bridge_vendor_eval_work_package_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:15:54.000,2026-07-22 09:15:54.000,Bridge table to relate work packages to a vendor evaluation,1,1,1
924,NULL,gold,daily,compliance,compliance,dim_project_phase,300_silver_to_gold/compliance/silver_to_gold_dim_project_phase,NULL,NULL,dim_project_phase_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Dimension table that contains descriptive data about project phases,1,1,1
925,NULL,gold,daily,compliance,compliance,dim_vendor_evaluation_form,300_silver_to_gold/compliance/silver_to_gold_dim_vendor_evaluation_form,NULL,NULL,dim_vendor_evaluation_form_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Dimension table containing reference data for vendor evaluation forms,1,1,1
926,NULL,gold,daily,compliance,compliance,dim_work_package_trade,300_silver_to_gold/compliance/silver_to_gold_dim_work_package_trade,NULL,NULL,dim_work_package_trade_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Dimension table that contains trade and work package hierarchy,1,1,1
927,NULL,gold,daily,compliance,compliance,fact_vendor_evaluation,300_silver_to_gold/compliance/silver_to_gold_fact_vendor_evaluation,NULL,NULL,fact_vendor_evaluation_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 01:42:12.000,2026-07-22 08:42:12.000,Fact table containing vendor evaluation transactional data,1,1,1
951,NULL,gold,daily,equipment,equipment,dim_maint_schedule_type,300_silver_to_gold/equipment/silver_to_gold_dim_maint_schedule_type,NULL,NULL,dim_maint_schedule_type_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Dimension table that contains preventative maintenance schedule types and service types,1,1,1
952,NULL,gold,daily,equipment,equipment,dim_responsible_party,300_silver_to_gold/equipment/silver_to_gold_dim_responsible_party,NULL,NULL,dim_responsible_party_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Dimension table that contains descriptive data about a responsible party as detailed by the equipment team,1,1,1
953,NULL,gold,daily,equipment,equipment,dim_work_order,300_silver_to_gold/equipment/silver_to_gold_dim_work_order,NULL,NULL,dim_work_order_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Dimension table that contains descriptive data about a work order,1,1,1
750,NULL,gold,daily,mpr,mpr,stg_contract_summary,300_silver_to_gold/mpr/silver_to_gold_mpr_source_contract_summary,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 01:42:12.000,2026-07-22 08:42:12.000,NULL,1,1,1
751,NULL,gold,daily,mpr,mpr,stg_cors_detail,300_silver_to_gold/mpr/silver_to_gold_mpr_source_cors_detail,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 01:42:12.000,2026-07-22 08:42:12.000,NULL,1,1,1
752,NULL,gold,daily,mpr,mpr,stg_pcco_detail,300_silver_to_gold/mpr/silver_to_gold_mpr_source_pcco_details,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 01:42:12.000,2026-07-22 08:42:12.000,NULL,1,1,1
888,NULL,gold,daily,safety,safety,dim_compliance_user,300_silver_to_gold/safety/silver_to_gold_dim_compliance_user,NULL,NULL,dim_compliance_user_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Compliance users who have submitted a compliance form. This includes inactive users.,1,1,1
889,NULL,gold,daily,safety,safety,dim_injury_cause_hierarchy,300_silver_to_gold/safety/silver_to_gold_dim_injury_cause_hierarchy,NULL,NULL,dim_injury_cause_hierarchy_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,User defined injury cause hierarchy,1,1,1
901,NULL,gold,daily,safety,safety_v,fact_cvis_recognition_action_area_v,300_silver_to_gold/safety/silver_to_gold_vw_fact_cvis_recognition_action_area,NULL,NULL,none,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:53:00.000,2026-07-22 09:53:00.000,A view for CVIS recognition action areas,1,1,1
902,NULL,gold,daily,safety,safety_v,fact_cvis_recognition_award_type_v,300_silver_to_gold/safety/silver_to_gold_vw_fact_cvis_recognition_award_type,NULL,NULL,none,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:53:00.000,2026-07-22 09:53:00.000,A view for CVIS recognition award types,1,1,1
903,NULL,gold,daily,safety,safety_v,fact_cvis_walk_corr_action_v,300_silver_to_gold/safety/silver_to_gold_vw_fact_cvis_walk_corr_action,NULL,NULL,none,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:47:17.000,2026-07-22 09:47:17.000,Corrective actions that were done as a result of a CVIS Walk,1,1,1
